title_length,title_word_count,title_has_numbers,title_has_exclamation,title_has_question,title_has_caps,title_viral_words,description_length,description_word_count,has_description,tags_count,has_tags,language_encoded,video_age_days,publish_hour,publish_day_of_week
48,8,1,0,0,1,0,1012,104,1,13,1,18,2,0,0
99,14,1,0,0,1,0,315,34,1,64,1,18,3,0,4
30,5,0,0,0,1,0,201,20,1,1,0,18,2,0,5
63,11,1,1,0,1,0,1007,100,1,35,1,18,3,0,4
95,18,1,1,0,1,0,579,69,1,19,1,4,2,0,2
42,7,1,0,0,1,0,303,25,1,15,1,18,1,0,5
83,14,0,0,1,1,0,1433,194,1,1,0,18,1,0,6
35,8,1,0,0,1,0,1012,104,1,13,1,18,3,0,3
86,15,0,1,0,0,0,2888,345,1,22,1,18,1,0,1
94,16,0,0,0,0,0,3466,504,1,32,1,4,1,0,2
26,6,1,0,0,1,0,1564,201,1,1,0,38,5,0,3
84,14,1,1,0,1,0,1292,135,1,15,1,18,2,0,1
27,6,0,1,0,1,0,385,30,1,1,0,38,4,0,5
58,9,1,0,0,0,0,185,27,1,4,1,7,2,0,2
100,16,1,1,0,1,0,241,16,1,1,0,18,0,0,0
61,9,0,1,1,1,0,972,76,1,14,1,18,1,0,5
66,11,1,0,0,1,0,555,51,1,26,1,18,6,0,1
35,4,0,0,0,1,0,184,15,1,19,1,18,5,0,2
23,3,0,1,0,1,0,118,20,1,1,0,18,4,0,3
36,7,0,1,0,1,0,0,0,0,1,0,38,3,0,0
59,10,0,0,0,1,0,435,48,1,8,1,18,2,0,0
79,12,0,1,0,1,0,1146,114,1,10,1,18,1,0,4
6,1,0,0,0,0,0,779,103,1,5,1,38,1,0,6
81,13,1,0,0,0,0,897,114,1,30,1,9,3,0,4
45,8,0,0,0,0,0,1410,202,1,14,1,38,3,0,5
57,10,0,0,0,1,0,1934,301,1,1,0,18,4,0,1
49,7,0,0,1,1,0,1306,137,1,16,1,18,2,0,0
82,14,0,1,0,1,0,372,34,1,3,1,18,1,0,3
55,10,0,0,0,1,0,2286,266,1,11,1,18,4,0,4
46,8,1,1,0,1,0,161,17,1,7,1,18,8,0,2
3,1,0,0,0,0,0,1320,166,1,41,1,24,1,0,4
92,14,1,0,0,0,0,410,53,1,1,0,18,1,0,2
50,8,1,0,0,1,0,562,68,1,1,0,18,1,0,4
70,12,0,0,0,1,0,777,122,1,20,1,18,1,0,6
86,13,0,0,0,0,0,2359,365,1,1,0,18,2,0,3
83,13,0,1,0,1,0,1215,132,1,21,1,18,2,0,5
21,3,0,0,0,0,0,271,35,1,2,1,18,1,0,0
50,8,1,1,0,1,0,161,17,1,7,1,18,3,0,6
96,15,0,0,1,1,0,1821,250,1,28,1,38,1,0,4
56,8,0,0,0,0,0,2146,249,1,6,1,38,3,0,1
69,10,1,0,0,1,0,1288,108,1,22,1,4,2,0,0
47,6,1,0,1,1,0,612,73,1,1,1,18,0,0,3
24,4,0,0,0,1,0,580,50,1,20,1,24,4,0,0
39,8,1,0,0,1,0,375,53,1,24,1,18,2,0,6
16,4,1,0,0,0,0,215,39,1,1,0,18,2,0,6
74,13,0,0,0,1,0,4393,377,1,24,1,18,1,0,6
44,8,1,0,0,0,0,847,65,1,1,0,18,2,0,6
48,9,0,0,0,1,0,117,11,1,22,1,18,1,0,6
67,9,1,0,0,1,0,0,0,0,9,1,18,4,0,2
69,10,0,0,1,1,0,216,30,1,20,1,18,1,0,0
28,6,0,0,0,0,0,975,127,1,11,1,38,2,0,3
75,12,0,1,1,1,0,531,41,1,18,1,18,3,0,6
40,7,1,0,0,1,0,1012,104,1,13,1,18,3,0,4
26,4,0,0,0,1,0,2072,376,1,19,1,24,3,0,1
84,16,1,0,0,1,0,1376,261,1,12,1,24,1,0,4
25,4,1,0,0,1,0,612,73,1,4,1,18,0,0,6
42,7,1,0,0,0,0,119,10,1,1,0,18,3,0,0
53,8,0,0,0,1,0,505,54,1,17,1,18,2,0,1
45,7,0,0,0,1,0,107,15,1,9,1,18,2,0,6
57,10,0,0,1,1,0,473,55,1,27,1,38,2,0,5
57,9,0,0,0,0,0,903,93,1,23,1,18,2,0,1
28,3,0,0,0,1,0,572,45,1,19,1,24,1,0,4
72,12,0,0,0,1,0,1272,108,1,4,1,18,1,0,3
95,14,1,0,0,1,0,228,38,1,31,1,24,1,0,0
59,9,1,0,0,1,0,376,45,1,1,0,18,3,0,2
42,8,1,0,0,1,0,1012,104,1,13,1,18,4,0,2
40,7,1,0,0,1,0,75,11,1,28,1,4,2,0,2
45,8,1,0,0,1,0,1148,115,1,3,1,18,3,0,2
39,10,1,0,0,1,0,396,66,1,17,1,16,2,0,6
68,13,0,0,0,0,0,36,7,1,9,1,18,5,0,6
50,10,1,0,0,1,0,637,65,1,51,1,4,2,0,1
67,10,1,0,0,0,0,264,34,1,4,1,38,1,0,6
79,14,0,0,0,1,0,20,3,1,4,1,18,1,0,0
58,10,0,1,0,0,0,620,71,1,20,1,18,2,0,0
48,9,0,0,0,1,0,328,29,1,4,1,18,2,0,6
87,14,0,0,0,0,0,4545,519,1,14,1,18,2,0,3
42,7,0,0,0,1,0,228,30,1,3,1,18,0,0,5
71,12,0,0,0,1,0,18,2,1,1,0,18,1,0,2
71,12,0,1,0,1,0,0,0,0,1,0,38,2,0,5
99,16,1,1,0,0,0,507,52,1,1,0,38,4,0,6
46,10,1,0,0,1,0,238,18,1,1,0,18,1,0,6
64,10,1,0,0,1,0,419,49,1,25,1,18,2,0,6
52,6,0,0,0,1,0,399,57,1,14,1,38,5,0,0
57,10,1,1,0,0,0,880,113,1,17,1,7,3,0,5
45,8,1,1,0,1,0,120,16,1,5,1,18,3,0,1
68,15,1,0,1,1,0,374,54,1,10,1,18,3,0,2
49,10,1,0,0,1,0,164,13,1,16,1,38,3,0,0
96,17,1,0,0,1,0,1501,228,1,34,1,7,3,0,1
82,17,0,0,0,1,0,2164,285,1,24,1,18,2,0,2
91,15,1,1,0,0,0,77,10,1,1,0,18,1,0,6
56,9,0,0,0,0,0,1861,242,1,1,0,4,2,0,3
29,5,0,0,0,1,0,216,33,1,2,1,4,1,0,6
44,7,0,0,0,0,0,2084,312,1,20,1,9,1,0,3
58,11,1,0,0,0,0,3365,435,1,12,1,18,3,0,3
74,17,1,0,0,1,0,692,110,1,21,1,45,2,0,5
23,5,0,1,0,1,0,112,11,1,1,0,18,0,0,3
51,9,1,1,0,1,0,292,30,1,4,1,4,1,0,2
85,13,1,1,0,1,0,1077,105,1,4,1,18,1,0,4
17,4,0,0,0,0,0,859,74,1,1,0,38,3,0,6
84,13,0,0,0,1,0,4396,467,1,26,1,18,4,0,5
67,10,1,0,0,0,0,393,33,1,4,1,38,2,0,1
99,21,1,0,0,0,0,807,106,1,37,1,18,3,0,0
80,13,1,1,0,1,0,687,105,1,45,1,7,4,0,5
74,11,0,1,0,1,0,696,78,1,29,1,18,2,0,4
95,14,1,0,0,1,0,858,119,1,35,1,4,4,0,6
63,12,1,1,0,1,0,812,76,1,6,1,7,3,0,1
67,11,1,0,0,1,0,680,64,1,12,1,7,3,0,2
67,11,0,1,0,1,0,0,0,0,1,0,18,0,0,3
87,13,1,1,0,1,0,198,23,1,16,1,18,2,0,3
65,11,0,1,0,1,0,732,91,1,1,0,9,0,0,3
58,8,1,1,0,0,0,703,112,1,18,1,9,3,0,6
53,9,0,0,0,0,0,341,27,1,1,0,7,1,0,4
20,4,1,0,0,1,0,806,92,1,1,0,38,1,0,3
88,15,1,1,1,1,0,431,22,1,22,1,38,4,0,4
43,8,1,0,0,1,0,1012,104,1,13,1,18,4,0,3
81,13,1,0,0,1,0,615,74,1,33,1,38,2,0,6
44,7,1,0,0,1,0,376,45,1,35,1,18,4,0,5
19,3,0,0,0,0,0,276,39,1,3,1,18,6,0,2
37,5,0,1,0,1,0,520,27,1,26,1,18,1,0,5
71,14,0,0,0,1,0,266,34,1,1,0,38,4,0,6
23,1,0,0,0,0,0,1031,114,1,12,1,4,2,0,2
64,12,0,0,0,1,0,0,0,0,1,0,38,2,0,5
73,14,0,0,0,1,0,1267,193,1,29,1,18,1,0,3
86,16,0,1,0,1,0,859,114,1,13,1,18,2,0,6
44,7,0,1,0,0,0,834,122,1,15,1,9,1,0,6
82,13,0,1,0,1,0,372,34,1,3,1,18,1,0,4
95,18,1,1,0,1,0,882,120,1,1,0,38,6,0,5
43,7,0,1,0,1,0,122,21,1,1,0,18,2,0,0
42,6,1,1,0,0,0,1060,139,1,22,1,9,5,0,0
56,7,0,1,0,1,0,446,56,1,31,1,18,3,0,3
36,5,0,0,0,0,0,88,6,1,1,0,38,2,0,2
61,10,0,0,0,1,0,1111,129,1,4,1,24,4,0,3
89,13,0,0,0,0,0,2214,319,1,17,1,18,4,0,0
43,8,1,0,0,1,0,2205,272,1,1,0,38,6,0,6
36,6,1,0,0,0,0,765,82,1,16,1,18,4,0,0
88,15,1,1,0,1,0,819,77,1,40,1,38,5,0,1
88,13,1,1,0,1,0,327,36,1,7,1,38,4,0,3
15,4,1,0,0,1,0,309,22,1,1,0,38,2,0,4
88,16,1,0,0,1,0,215,28,1,13,1,38,1,0,2
60,9,0,0,0,1,0,1142,110,1,1,1,18,1,0,3
92,19,1,0,0,1,0,783,79,1,1,0,38,4,0,0
54,8,1,0,0,1,0,376,45,1,35,1,18,2,0,2
73,14,0,1,0,1,0,584,57,1,17,1,45,1,0,3
53,10,1,0,0,1,0,266,34,1,1,0,38,2,0,1
26,4,0,0,0,1,0,0,0,0,1,0,38,2,0,0
61,11,1,1,0,1,0,843,86,1,23,1,18,6,0,4
37,6,0,0,0,0,0,2382,415,1,20,1,4,4,0,0
41,7,0,1,1,1,0,161,17,1,7,1,18,6,0,5
43,6,0,0,0,0,1,616,66,1,19,1,4,2,0,3
85,15,1,0,1,1,0,600,81,1,1,0,18,1,0,6
80,16,1,0,0,1,0,1901,259,1,35,1,18,4,0,3
97,15,0,1,0,1,0,438,37,1,14,1,38,0,0,1
26,5,1,0,0,0,0,152,18,1,8,1,4,6,0,1
51,9,0,0,0,0,0,2409,380,1,8,1,18,2,0,3
66,10,1,0,0,0,0,64,12,1,4,1,7,1,0,6
54,9,0,1,0,1,0,0,0,0,1,0,38,1,0,1
45,7,0,0,0,1,0,133,7,1,1,0,4,3,0,0
99,16,1,1,0,1,0,4253,751,1,34,1,7,2,0,5
50,8,1,0,0,1,0,1425,83,1,25,1,18,7,0,1
71,14,1,1,0,1,0,507,60,1,62,1,45,1,0,4
79,13,1,0,1,1,0,1495,184,1,31,1,38,3,0,3
83,15,0,0,0,0,0,1906,238,1,21,1,18,2,0,3
24,4,0,0,0,0,0,237,33,1,3,1,4,2,0,3
98,17,0,0,0,1,0,1779,245,1,9,1,18,4,0,3
65,9,0,1,0,1,0,640,43,1,18,1,18,1,0,3
87,16,0,1,0,1,0,1802,281,1,29,1,22,1,0,3
90,15,1,0,0,1,0,898,134,1,48,1,18,4,0,1
65,11,0,0,0,1,0,2813,437,1,15,1,18,2,0,1
28,4,0,0,0,1,0,149,17,1,9,1,38,1,0,1
69,12,0,0,0,0,0,451,61,1,33,1,18,6,0,0
94,18,1,0,0,1,0,711,76,1,11,1,18,2,0,1
81,13,1,1,0,1,0,938,121,1,1,0,18,4,0,6
51,7,1,0,0,1,0,376,45,1,35,1,18,4,0,2
52,10,1,0,0,1,0,470,53,1,37,1,18,2,0,2
51,9,0,0,0,0,0,1022,112,1,5,1,18,1,0,5
26,5,1,0,0,0,0,372,46,1,7,1,4,4,0,5
55,8,0,1,0,1,0,294,24,1,1,1,38,1,0,1
71,13,0,0,0,1,0,0,0,0,1,0,38,1,0,5
37,6,0,0,0,1,0,330,49,1,1,0,18,2,0,6
18,4,0,0,0,1,0,1442,254,1,67,1,24,4,0,4
76,13,0,1,0,0,0,276,42,1,1,0,18,2,0,2
24,6,1,0,0,1,0,1574,204,1,1,0,38,1,0,6
69,12,1,0,0,1,0,451,45,1,4,1,18,3,0,2
63,11,1,1,0,1,0,1007,100,1,35,1,18,4,0,4
38,6,1,0,0,0,0,1004,111,1,1,0,4,4,0,5
75,10,0,1,0,1,0,115,16,1,8,1,4,4,0,5
78,12,1,0,0,1,0,341,40,1,42,1,7,1,0,0
69,11,0,0,0,1,0,3485,419,1,6,1,22,3,0,3
12,3,0,0,0,1,0,245,15,1,1,0,18,1,0,2
88,13,0,1,0,1,0,757,47,1,32,1,38,1,0,4
82,14,1,0,0,1,0,418,37,1,13,1,18,1,0,1
19,3,0,0,0,0,0,191,28,1,2,1,18,4,0,4
83,15,1,0,0,1,0,1936,294,1,1,1,18,1,0,5
56,10,0,1,0,1,1,0,0,0,5,1,18,5,0,2
63,10,0,0,0,0,0,1873,201,1,20,1,18,3,0,6
94,12,0,1,0,1,0,226,31,1,1,0,38,3,0,0
44,9,0,0,0,0,0,437,62,1,1,0,38,1,0,3
42,7,1,0,0,0,0,450,42,1,30,1,18,2,0,3
99,18,1,1,0,1,0,1038,161,1,36,1,7,4,0,2
19,4,1,0,0,1,0,806,92,1,1,0,38,3,0,4
58,11,0,0,0,1,0,1643,219,1,21,1,38,2,0,0
74,12,0,1,0,1,0,1142,110,1,2,1,18,4,0,1
6,1,0,0,0,0,0,523,81,1,9,1,38,4,0,3
95,17,1,0,0,0,0,95,17,1,20,1,18,2,0,3
86,13,0,0,0,1,0,3624,516,1,18,1,18,4,0,4
43,8,1,0,0,1,0,1012,104,1,13,1,18,3,0,0
47,12,0,1,0,1,0,232,11,1,16,1,24,2,0,1
48,10,1,0,0,0,0,413,29,1,8,1,38,3,0,1
40,7,0,0,0,1,0,643,75,1,13,1,38,4,0,1
65,14,1,0,0,1,0,571,66,1,1,0,45,1,0,2
62,10,0,0,0,1,0,275,34,1,1,0,18,2,0,6
92,15,1,1,0,0,1,737,71,1,11,1,4,6,0,6
86,14,1,0,0,1,0,296,42,1,16,1,18,1,0,6
21,3,0,0,0,1,0,0,0,0,1,0,18,2,0,4
47,7,0,0,0,1,0,341,27,1,1,0,18,3,0,4
50,9,0,1,0,1,0,0,0,0,1,0,18,4,0,6
55,7,0,1,0,1,0,637,65,1,20,1,18,1,0,1
32,7,0,0,0,1,0,490,52,1,1,0,38,1,0,6
18,3,1,0,0,0,0,116,20,1,1,0,38,1,0,5
83,11,1,0,0,1,0,0,0,0,7,1,7,1,0,0
41,6,0,0,0,1,0,571,50,1,34,1,38,2,0,4
70,11,1,0,0,1,0,443,69,1,12,1,13,4,0,0
81,13,1,0,0,0,0,719,107,1,24,1,7,3,0,4
60,9,0,0,0,1,0,519,66,1,26,1,38,1,0,0
89,14,1,0,0,0,0,344,49,1,23,1,18,2,0,2
51,10,1,0,0,1,0,117,16,1,1,0,18,1,0,6
53,9,0,1,0,1,0,0,0,0,1,0,38,2,0,1
13,2,0,0,0,0,0,436,59,1,3,1,18,1,0,1
74,14,0,1,0,1,0,556,66,1,23,1,18,1,0,2
35,5,0,0,0,1,0,2818,412,1,4,1,24,1,0,5
69,14,1,0,0,1,0,398,58,1,10,1,24,2,0,1
50,10,0,0,0,1,0,999,68,1,17,1,18,5,0,5
40,8,0,0,0,1,0,0,0,0,1,0,4,2,0,4
20,5,0,0,0,1,0,483,41,1,29,1,24,5,0,5
77,14,0,1,0,1,0,0,0,0,1,0,38,5,0,4
63,9,0,0,0,1,0,167,26,1,8,1,18,3,0,3
76,13,1,1,0,1,0,491,78,1,1,0,18,1,0,4
68,11,0,0,0,1,0,203,20,1,1,0,18,1,0,6
33,5,1,0,0,0,0,207,21,1,1,0,18,2,0,1
38,7,1,0,0,1,0,217,29,1,5,1,18,3,0,4
32,6,0,0,0,0,0,1247,126,1,5,1,18,1,0,3
74,13,1,0,0,1,0,418,37,1,14,1,18,1,0,2
72,15,1,1,1,1,0,978,117,1,54,1,18,2,0,1
54,10,0,0,0,1,0,20,3,1,4,1,18,1,0,3
87,17,0,0,0,0,0,2948,345,1,16,1,36,3,0,1
39,7,0,0,0,1,0,225,30,1,3,1,38,0,0,0
81,18,1,0,0,1,0,802,80,1,8,1,38,1,0,5
44,7,0,0,0,1,0,1436,129,1,17,1,18,5,0,5
79,13,1,1,1,1,0,1521,181,1,26,1,38,6,0,4
41,7,0,0,0,0,0,466,31,1,20,1,18,1,0,2
33,7,1,1,0,0,0,1014,138,1,26,1,18,2,0,6
74,12,1,0,1,0,0,1285,158,1,31,1,38,2,0,2
52,9,0,0,0,0,0,3196,508,1,1,0,4,2,0,3
58,9,0,0,0,0,0,3868,614,1,23,1,4,5,0,3
31,4,0,0,0,1,0,658,60,1,28,1,24,3,0,0
94,15,1,1,0,1,0,44,4,1,6,1,18,3,0,4
26,6,1,0,0,1,0,1579,204,1,1,0,38,2,0,3
28,7,0,0,0,1,0,92,17,1,28,1,4,3,0,1
46,8,1,0,0,1,0,264,30,1,32,1,18,1,0,2
70,10,0,0,0,0,0,1001,158,1,15,1,18,2,0,0
56,11,0,1,0,0,0,559,50,1,3,1,18,3,0,2
63,12,1,0,1,1,0,1620,254,1,12,1,18,3,0,6
64,11,0,1,0,1,0,327,54,1,1,0,38,6,0,2
42,7,0,0,0,1,0,492,32,1,1,0,38,4,0,1
6,1,0,0,0,1,0,239,32,1,2,1,18,2,0,1
42,7,0,1,0,0,0,182,22,1,8,1,18,4,0,6
49,10,1,0,0,1,0,99,14,1,1,0,38,5,0,4
86,14,1,0,0,1,0,239,44,1,23,1,24,2,0,4
57,10,1,0,0,1,1,509,53,1,33,1,18,4,0,2
25,4,0,0,0,0,0,238,22,1,1,1,18,3,0,3
67,15,1,0,0,1,0,1032,157,1,1,0,4,3,0,0
72,13,0,0,0,1,0,2382,307,1,18,1,38,1,0,4
99,17,1,1,0,1,0,1964,259,1,25,1,38,3,0,4
27,5,1,1,0,1,0,1610,214,1,1,0,4,4,0,5
60,9,1,0,0,1,0,53,6,1,5,1,24,1,0,6
92,16,0,0,0,1,0,305,31,1,1,0,18,1,0,3
23,4,1,0,0,1,0,739,87,1,1,0,38,1,0,5
26,5,1,0,0,1,0,654,61,1,34,1,24,1,0,6
71,12,0,0,0,1,0,1535,181,1,21,1,18,0,0,4
100,16,1,0,0,0,0,410,46,1,10,1,7,3,0,5
75,13,1,0,0,1,0,1454,212,1,29,1,18,1,0,0
37,5,0,1,0,1,0,520,27,1,26,1,18,2,0,5
86,16,0,1,1,1,0,399,32,1,60,1,18,4,0,4
85,13,0,1,1,1,0,351,46,1,27,1,18,3,0,0
32,6,1,0,0,1,0,1130,103,1,1,0,18,1,0,4
45,8,0,1,0,1,0,497,57,1,12,1,18,2,0,6
98,19,0,0,0,1,0,3838,314,1,8,1,18,1,0,2
73,11,0,0,0,1,0,722,89,1,1,0,24,2,0,2
48,10,1,0,0,0,0,413,29,1,8,1,38,1,0,6
96,14,1,0,0,1,0,0,0,0,15,1,18,1,0,0
27,5,1,0,0,1,0,738,87,1,1,0,38,1,0,5
50,9,1,0,0,1,0,50,9,1,1,0,38,3,0,3
26,5,1,0,0,0,0,129,14,1,10,1,4,5,0,5
90,15,1,0,0,1,0,426,48,1,4,1,7,3,0,6
45,8,1,0,0,1,0,348,39,1,23,1,18,1,0,2
26,4,0,0,0,0,0,1526,234,1,1,0,4,6,0,4
99,16,0,0,0,1,0,681,106,1,1,0,38,3,0,6
37,7,1,0,0,0,0,816,75,1,1,0,38,5,0,6
67,10,1,0,0,0,0,393,33,1,4,1,38,3,0,2
96,15,0,1,0,1,0,208,15,1,28,1,38,3,0,6
73,14,0,0,0,1,0,1225,124,1,23,1,18,5,0,5
64,16,1,0,0,0,0,15,3,1,1,0,24,3,0,6
33,5,0,0,0,1,0,423,55,1,1,0,18,2,0,0
87,21,1,0,0,1,0,1312,158,1,11,1,4,4,0,1
90,17,1,0,0,1,0,1209,94,1,11,1,18,2,0,3
47,7,0,0,0,1,0,646,86,1,25,1,18,4,0,0
43,7,0,0,0,0,0,2140,357,1,19,1,4,3,0,1
5,1,0,0,0,1,0,37,1,1,1,0,9,2,0,1
66,11,0,0,0,1,0,275,34,1,1,0,18,3,0,5
21,3,0,0,0,1,0,0,0,0,1,0,38,3,0,4
58,8,0,0,0,1,0,219,18,1,1,0,4,1,0,2
53,8,0,0,0,0,0,1636,262,1,6,1,4,2,0,2
57,10,0,0,0,1,0,2582,395,1,15,1,18,3,0,4
95,14,0,0,0,1,0,0,0,0,1,0,9,3,0,5
100,16,1,0,0,1,0,0,0,0,12,1,18,2,0,3
60,8,1,1,0,1,1,198,23,1,16,1,18,4,0,5
63,10,0,0,0,1,0,802,81,1,1,0,18,3,0,3
32,6,0,0,0,0,0,851,21,1,23,1,18,3,0,4
63,13,0,0,0,0,0,928,69,1,3,1,38,4,0,1
91,14,1,1,0,1,0,560,79,1,22,1,18,2,0,1
84,13,0,0,0,0,0,1095,138,1,30,1,9,0,0,2
42,7,0,0,0,1,0,234,30,1,5,1,18,1,0,5
28,6,0,0,0,0,0,878,93,1,1,0,4,2,0,1
99,18,0,0,0,1,0,1662,228,1,11,1,18,3,0,5
34,6,0,0,0,1,0,585,59,1,5,1,18,5,0,1
66,11,1,0,0,0,0,979,148,1,16,1,38,4,0,0
65,10,1,1,0,0,0,802,99,1,7,1,18,2,0,5
50,8,0,0,0,1,0,656,49,1,1,0,18,2,0,5
92,15,1,1,0,1,0,697,74,1,2,1,38,3,0,3
53,10,1,1,0,0,0,280,38,1,1,0,18,2,0,6
19,4,1,0,0,1,0,806,92,1,1,0,38,4,0,3
48,8,1,0,0,1,0,557,57,1,33,1,18,3,0,1
78,14,0,0,0,1,0,646,77,1,8,1,38,3,0,0
50,9,1,0,0,1,0,557,57,1,33,1,18,4,0,4
68,12,1,0,0,1,0,0,0,0,1,0,38,3,0,3
45,8,0,0,0,0,0,1410,202,1,14,1,38,4,0,5
38,6,0,0,0,0,0,4119,601,1,15,1,18,4,0,0
37,6,0,0,0,1,0,3633,580,1,17,1,4,7,0,3
93,14,1,0,0,1,0,738,71,1,3,1,38,1,0,5
70,11,1,0,0,1,0,673,64,1,5,1,18,1,0,1
90,16,1,1,0,1,0,553,64,1,1,0,18,5,0,1
38,9,1,0,0,1,0,349,44,1,19,1,38,3,0,4
14,2,0,0,0,0,0,287,39,1,3,1,18,6,0,1
30,4,0,0,0,1,0,382,25,1,1,0,24,2,0,1
70,9,1,0,0,1,0,2619,319,1,21,1,18,3,0,1
88,14,1,0,0,1,0,1538,224,1,29,1,18,2,0,1
75,15,0,0,0,1,0,75,15,1,1,0,18,4,0,4
96,17,1,0,0,0,0,533,58,1,39,1,38,5,0,5
64,10,1,0,0,1,0,2666,350,1,19,1,7,4,0,3
48,9,0,0,0,1,0,2215,395,1,26,1,9,2,0,4
38,7,1,0,0,1,0,491,55,1,6,1,18,4,0,4
40,6,0,0,0,0,0,679,82,1,14,1,4,1,0,4
63,9,1,1,1,1,0,198,23,1,15,1,18,1,0,1
66,8,1,0,0,1,0,689,67,1,20,1,38,1,0,3
64,10,1,0,0,1,0,1136,109,1,4,1,18,1,0,2
43,6,1,0,0,1,0,819,75,1,1,0,38,2,0,4
65,12,0,0,0,1,0,2171,248,1,15,1,18,3,0,1
36,8,1,0,1,1,0,1012,104,1,13,1,18,4,0,1
28,4,0,0,0,1,0,0,0,0,1,0,38,2,0,1
56,8,1,0,0,1,0,463,71,1,25,1,24,2,0,6
90,12,1,1,0,1,0,713,104,1,29,1,18,2,0,6
71,12,1,0,0,1,0,1475,167,1,45,1,18,1,0,3
92,16,1,0,0,1,0,1372,177,1,25,1,12,1,0,6
64,8,0,1,0,1,0,300,28,1,4,1,18,4,0,4
31,6,0,0,0,0,0,537,67,1,2,1,4,2,0,3
34,6,1,0,0,1,0,1032,119,1,50,1,18,1,0,4
32,6,0,0,0,0,0,88,6,1,1,0,18,4,0,4
61,10,0,0,0,1,0,249,33,1,28,1,24,1,0,1
43,9,0,0,0,1,0,2675,323,1,17,1,18,1,0,4
27,4,0,0,0,1,0,3029,462,1,23,1,8,5,0,1
53,8,1,0,1,1,0,583,60,1,7,1,18,3,0,5
38,6,0,0,0,1,1,3156,454,1,4,1,24,0,0,4
24,5,0,0,0,0,0,180,29,1,2,1,25,6,0,2
46,10,1,0,0,1,0,1107,101,1,1,0,18,4,0,2
21,3,0,0,0,1,0,0,0,0,1,0,38,1,0,1
66,8,0,0,0,0,0,887,140,1,19,1,9,3,0,6
74,14,0,0,0,1,0,18,2,1,1,0,18,1,0,1
95,17,0,1,0,1,0,305,31,1,1,0,18,2,0,4
44,8,1,0,0,1,0,348,39,1,23,1,18,3,0,3
48,9,0,0,0,0,0,1194,144,1,10,1,18,2,0,3
29,5,1,1,0,0,0,1143,136,1,1,0,4,7,0,5
48,7,0,1,0,1,0,219,23,1,1,0,18,6,0,5
90,14,0,0,0,1,0,3244,364,1,23,1,18,6,0,4
42,7,1,1,0,1,0,95,16,1,1,0,18,4,0,6
88,15,1,0,0,0,0,1935,242,1,14,1,38,1,0,0
59,12,1,0,0,1,0,1387,134,1,19,1,18,1,0,1
28,4,0,0,0,1,0,149,17,1,9,1,38,3,0,1
40,9,1,1,0,1,0,2236,262,1,1,0,18,1,0,1
50,11,0,0,0,1,0,379,36,1,1,0,24,3,0,4
47,8,1,0,0,1,0,1093,133,1,5,1,38,3,0,2
67,12,1,0,0,1,1,85,14,1,1,0,18,2,0,5
93,16,1,0,0,1,1,785,102,1,34,1,18,3,0,4
17,3,1,0,0,0,0,696,68,1,11,1,4,6,0,5
77,11,0,1,0,1,0,310,23,1,16,1,18,0,0,6
50,7,0,0,1,0,0,269,16,1,26,1,18,0,0,3
48,10,1,0,0,1,0,756,66,1,45,1,4,4,0,5
48,7,0,0,0,1,0,962,76,1,23,1,18,3,0,6
45,6,0,0,0,1,0,1392,78,1,19,1,18,4,0,3
58,13,0,1,0,1,0,597,65,1,13,1,18,1,0,3
56,9,1,0,0,0,0,168,26,1,4,1,7,2,0,5
91,14,1,0,0,0,0,0,0,0,1,0,18,4,0,4
58,9,0,1,0,1,0,0,0,0,1,0,18,0,0,1
77,12,1,0,0,1,0,1901,327,1,30,1,11,6,0,2
57,10,0,0,0,0,0,896,79,1,1,0,4,0,0,4
59,11,0,0,0,1,0,361,38,1,3,1,4,2,0,6
91,14,0,1,0,1,0,775,99,1,5,1,18,0,0,2
57,11,1,0,0,1,0,0,0,0,1,0,38,2,0,2
42,8,1,0,0,1,0,1012,104,1,13,1,18,5,0,2
88,12,0,0,1,1,0,266,32,1,8,1,38,2,0,2
90,15,0,1,0,1,0,705,71,1,25,1,18,1,0,0
30,6,1,0,0,1,0,840,85,1,16,1,18,2,0,6
36,7,1,0,0,1,0,1012,104,1,13,1,18,1,0,5
85,14,0,0,0,0,0,2309,291,1,25,1,4,2,0,4
100,16,1,1,0,1,0,327,36,1,8,1,18,4,0,3
70,12,1,0,0,1,0,376,45,1,35,1,18,1,0,5
53,9,1,0,0,0,0,1210,168,1,58,1,18,2,0,4
81,16,0,0,0,1,0,139,23,1,28,1,4,1,0,6
98,16,0,0,0,1,0,553,64,1,1,0,18,2,0,1
21,4,1,1,0,1,0,342,37,1,15,1,18,6,0,1
81,10,0,1,0,0,0,455,59,1,26,1,18,4,0,1
95,16,0,1,0,1,0,687,112,1,9,1,38,1,0,4
89,16,0,1,0,1,0,2892,441,1,24,1,18,0,0,3
60,10,1,1,0,1,0,0,0,0,1,0,18,6,0,1
22,3,0,0,0,1,0,268,39,1,1,0,38,1,0,2
41,7,1,0,0,1,0,1135,117,1,13,1,18,3,0,0
35,9,0,0,0,0,0,330,45,1,9,1,7,4,0,0
38,6,0,0,0,1,0,330,49,1,1,0,18,3,0,0
94,17,1,0,0,1,0,286,48,1,15,1,7,4,0,5
76,13,1,1,0,0,0,608,86,1,16,1,7,1,0,6
55,8,0,0,0,0,0,269,16,1,26,1,18,0,0,1
